CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41077507,LA NUEVA ESTRELLA BAR & RESTAURANT,BRONX,390,EAST  204 STREET,10467,7186534111,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/1/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/1/17,10/25/17,Cycle Inspection / Initial Inspection
50015405,LA MASA RESTAURANT,BRONX,1000,MORRIS PARK AVE,10462,7188228400,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/20/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,7/20/17,10/25/17,Cycle Inspection / Re-inspection
50056152,561 EL BARRIO RESTAURANT,BRONX,561,SOUTHERN BLVD,10455,7184014655,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/30/17,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,P,1/30/17,10/25/17,Pre-permit (Operational) / Reopening Inspection
50034294,PANADERIA LA AUTENTICA,BROOKLYN,1878,86TH ST,11214,7182592606,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/1/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,6/1/17,10/25/17,Cycle Inspection / Initial Inspection
50009773,LAS LUNITAS,BROOKLYN,195,STANHOPE ST,11237,7184839037,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/26/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,30,C,5/26/17,10/25/17,Cycle Inspection / Re-inspection
41018146,TROPICAL II RESTAURANT,QUEENS,3610,GREENPOINT AVENUE,11101,7183922734,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/27/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,18,B,4/27/17,10/25/17,Cycle Inspection / Re-inspection
41156203,L'FONDA,MANHATTAN,2023,AMSTERDAM AVENUE,10032,9175211631,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/3/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,12,A,3/3/17,10/25/17,Cycle Inspection / Initial Inspection
50064197,AMERICAN & LATIN CUISINE,BROOKLYN,522,NOSTRAND AVE,11216,7183993322,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/9/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,11,A,6/9/17,10/25/17,Pre-permit (Operational) / Initial Inspection
50012822,MELA'S CAFE & RESTAURANT,QUEENS,7102,KISSENA BLVD,11367,7182686352,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/14/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,17,B,8/14/17,10/25/17,Cycle Inspection / Re-inspection
41125267,EL PILON BAKERY,QUEENS,4619,QUEENS BOULEVARD,11104,3479658539,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/3/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,3/3/17,10/25/17,Cycle Inspection / Initial Inspection
41654160,TIN MARIN RESTAURANT & LOUNGE,BRONX,3708,RIVERDALE AVENUE,10463,7188844800,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/2/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,11,A,3/2/17,10/25/17,Cycle Inspection / Initial Inspection
41038585,LA TERRAZA RESTAURANT,MANHATTAN,3881,BROADWAY,10032,2127950615,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/15/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,10,A,8/15/17,10/25/17,Cycle Inspection / Initial Inspection
50063937,Mister Cangrejo Colombian Restaurant,QUEENS,7907,ROOSEVELT AVE,11372,3476008405,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/19/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12,A,6/19/17,10/25/17,Pre-permit (Operational) / Re-inspection
50053253,GUSTOSO RESTAURANT,BROOKLYN,3325,FULTON ST,11208,7188726755,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/15/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,8,A,6/15/17,10/25/17,Cycle Inspection / Re-inspection
40758112,PARRILLA RESTAURANT,MANHATTAN,3920,BROADWAY,10032,2125439500,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/18/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11,A,1/18/17,10/25/17,Cycle Inspection / Re-inspection
41404997,LA COCINA BORICUA,BRONX,2245B,WESTCHESTER AVENUE,10462,3472815375,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/4/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,3/4/17,10/25/17,Cycle Inspection / Re-inspection
50001489,NEW POLODOS LOUNGE,QUEENS,138-11,JAMAICA AVE,11435,3478638320,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/16/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,6/16/17,10/25/17,Cycle Inspection / Re-inspection
50017406,LECHE Y MIEL RESTAURANT,BRONX,5761,BROADWAY,10463,7187085787,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/26/17,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,12,A,6/26/17,10/25/17,Cycle Inspection / Initial Inspection
50056147,KARU CAFE,QUEENS,5321,ROOSEVELT AVE,11377,9176789213,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/11/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,19,Z,10/11/17,10/25/17,Cycle Inspection / Re-inspection
50043495,SALUD BAR & GRILL,BROOKLYN,1413,BUSHWICK AVE,11207,9178267480,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/29/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,7/29/17,10/25/17,Cycle Inspection / Initial Inspection
41101663,EL VALLE RESTAURANT,BRONX,1000,WESTCHESTER AVENUE,10459,7188608300,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/18/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,14,B,8/18/17,10/25/17,Cycle Inspection / Re-inspection
41461629,LOS BALBUENA RESTAURANT,BRONX,2376,RYER AVENUE,10458,3472713523,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/14/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,13,A,7/14/17,10/25/17,Cycle Inspection / Initial Inspection
41615280,FLORIDITA RESTAURANT,BROOKLYN,4523,5 AVENUE,11220,7186860666,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/21/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,9/21/17,10/25/17,Cycle Inspection / Initial Inspection
41690004,SOPHIES CUBAN CUISINE,BROOKLYN,27,SMITH STREET,11201,7182430911,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/27/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,4/27/17,10/25/17,Cycle Inspection / Initial Inspection
41485393,MY CORAL RESTAURANT,BROOKLYN,5401,4 AVENUE,11220,7184922009,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/30/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,27,Z,9/30/17,10/25/17,Cycle Inspection / Re-inspection
40402026,ESTANCIA 460,MANHATTAN,460,GREENWICH STREET,10013,2124315093,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/17/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,11,A,4/17/17,10/25/17,Cycle Inspection / Initial Inspection
50001318,KOLMARO,MANHATTAN,185,SHERMAN AVENUE,10034,2129420136,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/4/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,5/4/17,10/25/17,Cycle Inspection / Re-inspection
50017674,CAOBA BROOKLYN BISTRO,BROOKLYN,100,JAMAICA AVE,11207,3474046886,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/28/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,7,A,4/28/17,10/25/17,Cycle Inspection / Re-inspection
41349571,LAS CATRACHAS RESTAURANT,STATEN ISLAND,68,VAN RIPER STREET,10302,3476002821,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/27/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,9/27/17,10/25/17,Cycle Inspection / Initial Inspection
50002478,VILLA TAPIA RESTAURANT,BRONX,245,BROOK AVENUE,10454,9178011415,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/17/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25,B,3/17/17,10/25/17,Cycle Inspection / Re-inspection
41714016,LA ABUNDANCIA,QUEENS,9419,ROOSEVELT AVENUE,11372,7183358800,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/17/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,20,Z,8/17/17,10/25/17,Cycle Inspection / Re-inspection
50034953,HOUSE OF ANTOJITOS,BRONX,583,EAST 187 STREET,10458,7187586504,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/18/17,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10,A,10/18/17,10/25/17,Cycle Inspection / Re-inspection
41330275,SABOR LATINO RESTAURANT,QUEENS,9535,40 ROAD,11373,7184573966,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/6/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,26,Z,10/6/17,10/25/17,Cycle Inspection / Re-inspection
41083469,LA GATA GOLOSA BAKERY CAFE' RESTAURANT,QUEENS,8263,BROADWAY,11373,7187791747,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/7/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,24,B,4/7/17,10/25/17,Cycle Inspection / Re-inspection
50042465,TAVARES RESTAURANT,BROOKLYN,234,CLEVELAND ST,11208,3472404609,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/4/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,8/4/17,10/25/17,Cycle Inspection / Initial Inspection
