CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41687715,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,BROOKLYN,1887,ROCKAWAY PARKWAY,11236,7182094242,Caribbean,2/2/16,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,46,C,2/2/16,12/1/17,Cycle Inspection / Re-inspection
50016753,LAO MA SPICY,QUEENS,4128,MAIN ST,11352,7186612668,Chinese,7/24/15,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,C,7/24/15,12/1/17,Cycle Inspection / Reopening Inspection
50010972,SPRINKLES ICE CREAM,MANHATTAN,782,LEXINGTON AVE,10065,2129331740,"Ice Cream, Gelato, Yogurt, Ices",6/18/15,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,43,C,6/18/15,12/1/17,Cycle Inspection / Re-inspection
41704391,NEW MANDARIN COURT,MANHATTAN,61,MOTT STREET,10013,2126083838,Chinese,9/15/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,30,C,9/15/17,12/1/17,Cycle Inspection / Re-inspection
50037680,TILILA BAR & GRILL,BRONX,3648,BAILEY AVE,10463,9292224968,Tapas,6/30/16,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,36,C,6/30/16,12/1/17,Cycle Inspection / Re-inspection
41271342,REST-AU-RANT,QUEENS,3001,35 AVENUE,11106,7187299009,American,11/5/14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,37,C,11/5/14,12/1/17,Cycle Inspection / Re-inspection
50015395,LAN LARB SOHO,MANHATTAN,227,CENTRE ST,10013,6468959264,Thai,8/18/16,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,C,8/18/16,12/1/17,Cycle Inspection / Reopening Inspection
41704391,NEW MANDARIN COURT,MANHATTAN,61,MOTT STREET,10013,2126083838,Chinese,9/15/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,30,C,9/15/17,12/1/17,Cycle Inspection / Re-inspection
50040414,LA CASITA VERDE,QUEENS,297,SAINT NICHOLAS AVE,11385,3473221266,"Juice, Smoothies, Fruit Salads",11/5/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,34,C,11/5/15,12/1/17,Pre-permit (Operational) / Re-inspection
41631760,DONG CHUN HONG CHINESE RESTAURANT,MANHATTAN,312,5 AVENUE,10001,2122687888,Chinese,7/7/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,50,C,7/7/17,12/1/17,Cycle Inspection / Re-inspection
40392685,DOJO RESTAURANT,MANHATTAN,10,WEST 4 STREET,10012,2125058934,Japanese,5/19/15,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,29,C,5/19/15,12/1/17,Cycle Inspection / Re-inspection
41505828,SUMA SUSHI,MANHATTAN,964,AMSTERDAM AVENUE,10025,2122805858,Japanese,8/21/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,C,8/21/17,12/1/17,Cycle Inspection / Re-inspection
50001949,MARIOS PIZZERIA & CAFFE,QUEENS,8109,41ST AVE,11373,7182056860,Pizza/Italian,7/21/14,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,47,C,7/21/14,12/1/17,Cycle Inspection / Re-inspection
41127243,MAMAJUANA CAFE,MANHATTAN,247,DYCKMAN STREET,10034,2123040140,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/18/16,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,29,C,7/18/16,12/1/17,Cycle Inspection / Re-inspection
41674655,LA FONDA RESTAURANT AND TAPAS BAR,MANHATTAN,169,EAST  106 STREET,10029,2124107292,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/24/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,44,C,10/24/17,12/1/17,Cycle Inspection / Re-inspection
40568964,BONA PIZZA,BRONX,751,WESTCHESTER AVENUE,10455,7189919667,Pizza/Italian,10/31/14,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,29,C,10/31/14,12/1/17,Cycle Inspection / Re-inspection
41509875,LAKRUWANA SRI LANKA UNDER ONE ROOF,STATEN ISLAND,668,BAY STREET,10304,3478576619,Indian,7/31/14,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,C,7/31/14,12/1/17,Cycle Inspection / Reopening Inspection
40721083,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,MANHATTAN,121,WEST  125 STREET,10027,2126637451,Caribbean,11/14/14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,29,C,11/14/14,12/1/17,Cycle Inspection / Re-inspection
41574514,NANATORI JAPANESE RESTAURANT,BROOKLYN,162,MONTAGUE STREET,11201,7185225555,Japanese,12/21/16,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,31,C,12/21/16,12/1/17,Cycle Inspection / Re-inspection
50001090,DRAGON CHINA RESTAURANT ON BAYRIDGE,BROOKLYN,7917,3RD AVE,11209,7182382202,Chinese,3/23/15,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,43,C,3/23/15,12/1/17,Cycle Inspection / Re-inspection
41528486,LEGEND BAR & RESTAURANT,MANHATTAN,88,7 AVENUE,10011,2129291778,Chinese,3/9/15,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,42,C,3/9/15,12/1/17,Cycle Inspection / Re-inspection
50044306,ACA TE ESPERO,QUEENS,12920,HILLSIDE AVE,11418,7186198950,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/1/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,-1,C,6/1/17,12/1/17,Cycle Inspection / Re-inspection
41417901,PALADARES BAKERY & RESTAURANT,QUEENS,4107,NATIONAL STREET,11368,3477384205,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/10/15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,47,C,8/10/15,12/1/17,Cycle Inspection / Re-inspection
41628361,121 FULTON STREET,MANHATTAN,121,FULTON STREET,10038,6465456647,American,9/3/14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,33,C,9/3/14,12/1/17,Cycle Inspection / Re-inspection
41011887,THE CITY BAKERY,MANHATTAN,3,WEST   18 STREET,10011,2123661414,American,10/27/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,49,C,10/27/17,12/1/17,Cycle Inspection / Re-inspection
50044306,ACA TE ESPERO,QUEENS,12920,HILLSIDE AVE,11418,7186198950,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/1/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,-1,C,6/1/17,12/1/17,Cycle Inspection / Re-inspection
41630632,J J NOODLE,MANHATTAN,19,HENRY STREET,10002,2125712440,Chinese,3/17/15,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,29,C,3/17/15,12/1/17,Cycle Inspection / Re-inspection
40783748,PHILLIES PIZZERIA II,QUEENS,7402,ELIOT AVENUE,11379,7183971340,Pizza/Italian,5/6/15,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,39,C,5/6/15,12/1/17,Cycle Inspection / Re-inspection
41634390,LA TOULOUSAINE BOULANGERIE PATISSERIE CAFE,MANHATTAN,942,AMSTERDAM AVENUE,10025,2128662253,Bakery,7/31/15,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,C,7/31/15,12/1/17,Cycle Inspection / Reopening Inspection
50010785,LA TARTE FLAMBEE,MANHATTAN,153,E 33RD ST,10016,9172612070,French,9/10/15,Establishment re-opened by DOHMH,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,4,C,9/10/15,12/1/17,Cycle Inspection / Reopening Inspection
50016526,SUBWAY,QUEENS,20520,JAMAICA AVE,11423,3474264162,Sandwiches/Salads/Mixed Buffet,7/13/15,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,29,C,7/13/15,12/1/17,Cycle Inspection / Re-inspection
50010785,LA TARTE FLAMBEE,MANHATTAN,153,E 33RD ST,10016,9172612070,French,9/10/15,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,C,9/10/15,12/1/17,Cycle Inspection / Reopening Inspection
41702635,KAPPOCK CAFE,BRONX,17,KNOLLS CRESCENT STREET,10463,9175195860,Delicatessen,7/10/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,29,C,7/10/17,12/1/17,Cycle Inspection / Re-inspection
50007216,LA BONANZA BAKERY,QUEENS,9314,LIBERTY AVE,11417,7188486438,Bakery,10/31/14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,42,C,10/31/14,12/1/17,Cycle Inspection / Re-inspection
50035066,EL PILON,BROOKLYN,1306,FLATBUSH AVE,11210,7184344582,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/21/16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,34,C,6/21/16,12/1/17,Cycle Inspection / Re-inspection
50004065,RINCONCITO FAMILIAR MEXICAN CUISINE,BROOKLYN,4118,5TH AVE,11232,3479873681,Mexican,9/8/14,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,32,C,9/8/14,12/1/17,Cycle Inspection / Re-inspection
41010271,MINCA RAMEN FACTORY,MANHATTAN,536,EAST    5 STREET,10009,2125058001,Japanese,3/11/15,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,32,C,3/11/15,12/1/17,Cycle Inspection / Re-inspection
50002603,SEABIRD,MANHATTAN,361,6TH AVE,10014,2124149500,Seafood,3/7/16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,48,C,3/7/16,12/1/17,Cycle Inspection / Re-inspection
